piece,_similarity
IMG_001_1_1_1_int.jpg,9.636128
IMG_001_1_1_2_int.jpg,11.04324
IMG_001_1_1_3_out.jpg,9.70002
IMG_001_1_1_4_int.jpg,9.607104
IMG_001_1_2_1_out.jpg,10.393448
IMG_001_1_2_2_int.jpg,9.680784
IMG_001_1_2_3_out.jpg,9.936296
IMG_001_1_2_4_int.jpg,9.736016
IMG_001_1_3_1_out.jpg,9.504256
IMG_001_1_3_2_int.jpg,10.733924
IMG_001_1_3_3_out.jpg,9.684676
IMG_001_1_3_4_int.jpg,9.36282
IMG_001_1_4_2_int.jpg,10.391452
IMG_001_1_4_3_out.jpg,9.123128
IMG_001_1_4_4_int.jpg,9.13276
IMG_001_1_5_1_out.jpg,10.61852
IMG_001_1_5_2_int.jpg,9.909192
IMG_001_1_5_3_out.jpg,9.678588
IMG_001_1_5_4_int.jpg,9.691144
IMG_001_1_6_1_int.jpg,9.786368
IMG_001_1_6_2_out.jpg,9.208808
IMG_001_1_6_3_int.jpg,9.694056
IMG_001_1_6_4_out.jpg,9.672576
IMG_001_1_7_1_int.jpg,9.253716
IMG_001_1_7_2_out.jpg,9.785984
IMG_001_1_7_3_int.jpg,9.15854
IMG_001_1_7_4_out.jpg,9.300536
IMG_001_2_1_1_out.jpg,9.313512
IMG_001_2_1_2_int.jpg,10.356184
IMG_001_2_1_3_out.jpg,9.37674
IMG_001_2_1_4_int.jpg,9.492016
IMG_001_2_2_1_out.jpg,10.766048
IMG_001_2_2_2_int.jpg,9.706664
IMG_001_2_2_3_out.jpg,9.560116
IMG_001_2_2_4_int.jpg,9.67116
IMG_001_2_3_1_int.jpg,9.599124
IMG_001_2_3_2_out.jpg,9.629552
IMG_001_2_3_3_int.jpg,10.838896
IMG_001_2_3_4_out.jpg,9.901492
IMG_001_2_4_1_out.jpg,10.26482
IMG_001_2_4_2_int.jpg,9.56664
IMG_001_2_4_3_out.jpg,9.809088
IMG_001_2_4_4_int.jpg,9.491476
IMG_001_2_5_1_out.jpg,9.727024
IMG_001_2_5_2_int.jpg,10.402712
IMG_001_2_5_3_out.jpg,9.729128
IMG_001_2_5_4_int.jpg,9.588392
IMG_001_2_6_1_out.jpg,9.29394
IMG_001_2_6_2_int.jpg,9.149628
IMG_001_2_6_3_out.jpg,10.495628
IMG_001_2_6_4_int.jpg,9.705316
IMG_001_2_7_1_int.jpg,9.722664
IMG_001_2_7_2_out.jpg,9.664692
IMG_001_2_7_3_int.jpg,10.259152
IMG_001_2_7_4_int.jpg,9.8224
IMG_001_3_1_1_out.jpg,9.433236
IMG_001_3_1_2_int.jpg,10.609424
IMG_001_3_1_3_out.jpg,9.117416
IMG_001_3_1_4_int.jpg,9.74708
IMG_001_3_2_1_out.jpg,9.393276
IMG_001_3_2_2_int.jpg,9.444488
IMG_001_3_2_3_out.jpg,10.702052
IMG_001_3_2_4_int.jpg,9.898708
IMG_001_3_3_1_int.jpg,10.190804
IMG_001_3_3_2_out.jpg,9.552396
IMG_001_3_3_3_int.jpg,9.453424
IMG_001_3_3_4_out.jpg,9.563652
IMG_001_3_4_1_out.jpg,8.94542
IMG_001_3_4_2_int.jpg,9.113304
IMG_001_3_4_3_out.jpg,10.647956
IMG_001_3_4_4_int.jpg,9.94696
IMG_001_3_5_1_int.jpg,10.558188
IMG_001_3_5_2_out.jpg,9.537152
IMG_001_3_5_3_int.jpg,9.281224
IMG_001_3_5_4_out.jpg,9.492124
IMG_001_3_6_1_int.jpg,9.213232
IMG_001_3_6_2_out.jpg,10.170624
IMG_001_3_6_3_int.jpg,9.477312
IMG_001_3_6_4_out.jpg,9.280864
IMG_001_3_7_1_int.jpg,10.48266
IMG_001_3_7_2_out.jpg,9.332116
IMG_001_3_7_3_int.jpg,9.817424
IMG_001_3_7_4_out.jpg,9.319436
IMG_001_4_1_1_int.jpg,10.372228
IMG_001_4_1_2_out.jpg,9.309796
IMG_001_4_1_3_int.jpg,10.08836
IMG_001_4_1_4_out.jpg,9.94532
IMG_001_4_2_1_out.jpg,9.646888
IMG_001_4_2_2_int.jpg,0.0
IMG_001_4_2_3_out.jpg,10.00138
IMG_001_4_2_4_int.jpg,10.346912
IMG_001_4_3_1_int.jpg,9.483936
IMG_001_4_3_2_out.jpg,10.407944
IMG_001_4_3_3_int.jpg,9.896888
IMG_001_4_3_4_out.jpg,9.564044
IMG_001_4_4_1_int.jpg,8.893412
IMG_001_4_4_2_out.jpg,10.140248
IMG_001_4_4_3_int.jpg,10.558824
IMG_001_4_4_4_out.jpg,9.981172
IMG_001_4_5_1_out.jpg,9.756
IMG_001_4_5_2_int.jpg,9.475044
IMG_001_4_5_3_out.jpg,9.806948
IMG_001_4_5_4_int.jpg,9.89758
IMG_001_4_6_1_out.jpg,10.280352
IMG_001_4_6_2_int.jpg,9.450212
IMG_001_4_6_3_out.jpg,9.751208
IMG_001_4_6_4_int.jpg,10.034716
IMG_001_4_7_1_int.jpg,8.924296
IMG_001_4_7_2_out.jpg,10.401064
IMG_001_4_7_3_int.jpg,10.072928
IMG_001_4_7_4_out.jpg,9.303876
IMG_001_5_1_1_out.jpg,9.320832
IMG_001_5_1_2_int.jpg,10.666548
IMG_001_5_1_3_out.jpg,9.712772
IMG_001_5_1_4_int.jpg,9.847712
IMG_001_5_2_1_out.jpg,9.184828
IMG_001_5_2_2_int.jpg,9.562624
IMG_001_5_2_3_out.jpg,10.498708
IMG_001_5_2_4_int.jpg,9.816408
IMG_001_5_3_1_out.jpg,9.807212
IMG_001_5_3_2_int.jpg,10.1092
IMG_001_5_3_3_out.jpg,10.472892
IMG_001_5_3_4_int.jpg,9.22464
IMG_001_5_4_1_out.jpg,9.116448
IMG_001_5_4_2_int.jpg,10.13432
IMG_001_5_4_3_out.jpg,10.313112
IMG_001_5_4_4_int.jpg,10.015644
IMG_001_5_5_1_int.jpg,9.736228
IMG_001_5_5_2_out.jpg,9.688928
IMG_001_5_5_3_int.jpg,9.249416
IMG_001_5_5_4_out.jpg,10.017636
IMG_001_5_6_1_int.jpg,9.252996
IMG_001_5_6_2_out.jpg,10.289632
IMG_001_5_6_3_int.jpg,9.524344
IMG_001_5_6_4_out.jpg,8.678384
IMG_001_5_7_1_int.jpg,9.895312
IMG_001_5_7_2_out.jpg,9.53226
IMG_001_5_7_3_int.jpg,9.542796
IMG_001_5_7_4_int.jpg,9.594648
