piece,_similarity
IMG_001_1_1_1_int.jpg,8.90948
IMG_001_1_1_2_int.jpg,10.313528
IMG_001_1_1_3_out.jpg,8.764716
IMG_001_1_1_4_int.jpg,9.474296
IMG_001_1_2_1_out.jpg,9.445472
IMG_001_1_2_2_int.jpg,9.034008
IMG_001_1_2_3_out.jpg,9.521264
IMG_001_1_2_4_int.jpg,8.547528
IMG_001_1_3_1_out.jpg,7.968736
IMG_001_1_3_2_int.jpg,9.569268
IMG_001_1_3_3_out.jpg,8.800868
IMG_001_1_3_4_int.jpg,9.3103
IMG_001_1_4_2_int.jpg,8.904316
IMG_001_1_4_3_out.jpg,8.50572
IMG_001_1_4_4_int.jpg,9.36172
IMG_001_1_5_1_out.jpg,9.422808
IMG_001_1_5_2_int.jpg,9.612464
IMG_001_1_5_3_out.jpg,9.636948
IMG_001_1_5_4_int.jpg,0.0
IMG_001_1_6_1_int.jpg,9.184392
IMG_001_1_6_2_out.jpg,8.985208
IMG_001_1_6_3_int.jpg,9.429696
IMG_001_1_6_4_out.jpg,8.237232
IMG_001_1_7_1_int.jpg,8.243652
IMG_001_1_7_2_out.jpg,8.81332
IMG_001_1_7_3_int.jpg,8.69858
IMG_001_1_7_4_out.jpg,9.168072
IMG_001_2_1_1_out.jpg,8.581656
IMG_001_2_1_2_int.jpg,9.155632
IMG_001_2_1_3_out.jpg,8.9367
IMG_001_2_1_4_int.jpg,9.592856
IMG_001_2_2_1_out.jpg,9.57992
IMG_001_2_2_2_int.jpg,9.12092
IMG_001_2_2_3_out.jpg,9.569308
IMG_001_2_2_4_int.jpg,8.7382
IMG_001_2_3_1_int.jpg,9.20694
IMG_001_2_3_2_out.jpg,8.633056
IMG_001_2_3_3_int.jpg,10.080448
IMG_001_2_3_4_out.jpg,9.260372
IMG_001_2_4_1_out.jpg,9.024204
IMG_001_2_4_2_int.jpg,8.739152
IMG_001_2_4_3_out.jpg,9.777872
IMG_001_2_4_4_int.jpg,8.406764
IMG_001_2_5_1_out.jpg,8.497808
IMG_001_2_5_2_int.jpg,9.4082
IMG_001_2_5_3_out.jpg,8.622672
IMG_001_2_5_4_int.jpg,9.479032
IMG_001_2_6_1_out.jpg,9.358348
IMG_001_2_6_2_int.jpg,8.820108
IMG_001_2_6_3_out.jpg,9.488508
IMG_001_2_6_4_int.jpg,8.891532
IMG_001_2_7_1_int.jpg,9.467648
IMG_001_2_7_2_out.jpg,9.049252
IMG_001_2_7_3_int.jpg,9.825816
IMG_001_2_7_4_int.jpg,8.966576
IMG_001_3_1_1_out.jpg,8.719196
IMG_001_3_1_2_int.jpg,9.463736
IMG_001_3_1_3_out.jpg,9.017456
IMG_001_3_1_4_int.jpg,9.724168
IMG_001_3_2_1_out.jpg,9.328636
IMG_001_3_2_2_int.jpg,8.805256
IMG_001_3_2_3_out.jpg,9.131916
IMG_001_3_2_4_int.jpg,9.014948
IMG_001_3_3_1_int.jpg,9.685428
IMG_001_3_3_2_out.jpg,9.162084
IMG_001_3_3_3_int.jpg,9.810144
IMG_001_3_3_4_out.jpg,8.87874
IMG_001_3_4_1_out.jpg,8.987724
IMG_001_3_4_2_int.jpg,8.9392
IMG_001_3_4_3_out.jpg,9.35638
IMG_001_3_4_4_int.jpg,9.488928
IMG_001_3_5_1_int.jpg,9.346796
IMG_001_3_5_2_out.jpg,9.25648
IMG_001_3_5_3_int.jpg,9.386664
IMG_001_3_5_4_out.jpg,8.914948
IMG_001_3_6_1_int.jpg,8.517504
IMG_001_3_6_2_out.jpg,9.270056
IMG_001_3_6_3_int.jpg,8.640832
IMG_001_3_6_4_out.jpg,9.145808
IMG_001_3_7_1_int.jpg,9.428484
IMG_001_3_7_2_out.jpg,9.211244
IMG_001_3_7_3_int.jpg,9.59868
IMG_001_3_7_4_out.jpg,8.594284
IMG_001_4_1_1_int.jpg,9.26558
IMG_001_4_1_2_out.jpg,8.834692
IMG_001_4_1_3_int.jpg,9.902264
