piece,_similarity
IMG_001_1_1_1_int.jpg,9.250388
IMG_001_1_1_2_int.jpg,10.546668
IMG_001_1_1_3_out.jpg,9.288624
IMG_001_1_1_4_int.jpg,9.409604
IMG_001_1_2_1_out.jpg,9.858404
IMG_001_1_2_2_int.jpg,9.280028
IMG_001_1_2_3_out.jpg,9.486948
IMG_001_1_2_4_int.jpg,9.09126
IMG_001_1_3_1_out.jpg,8.99398
IMG_001_1_3_2_int.jpg,10.02396
IMG_001_1_3_3_out.jpg,9.2568
IMG_001_1_3_4_int.jpg,9.092352
IMG_001_1_4_2_int.jpg,9.950728
IMG_001_1_4_3_out.jpg,8.806572
IMG_001_1_4_4_int.jpg,8.768996
IMG_001_1_5_1_out.jpg,10.31602
IMG_001_1_5_2_int.jpg,9.167412
IMG_001_1_5_3_out.jpg,8.978784
IMG_001_1_5_4_int.jpg,9.261884
IMG_001_1_6_1_int.jpg,9.485244
IMG_001_1_6_2_out.jpg,9.00882
IMG_001_1_6_3_int.jpg,9.452996
IMG_001_1_6_4_out.jpg,9.170452
IMG_001_1_7_1_int.jpg,8.616688
IMG_001_1_7_2_out.jpg,9.236364
IMG_001_1_7_3_int.jpg,8.669272
IMG_001_1_7_4_out.jpg,8.778412
IMG_001_2_1_1_out.jpg,8.823052
IMG_001_2_1_2_int.jpg,9.98118
IMG_001_2_1_3_out.jpg,8.597144
IMG_001_2_1_4_int.jpg,9.048668
IMG_001_2_2_1_out.jpg,10.122292
IMG_001_2_2_2_int.jpg,8.811428
IMG_001_2_2_3_out.jpg,8.799176
IMG_001_2_2_4_int.jpg,8.993964
IMG_001_2_3_1_int.jpg,8.838
IMG_001_2_3_2_out.jpg,9.230092
IMG_001_2_3_3_int.jpg,10.502812
IMG_001_2_3_4_out.jpg,9.414176
IMG_001_2_4_1_out.jpg,9.746528
IMG_001_2_4_2_int.jpg,9.119588
IMG_001_2_4_3_out.jpg,9.110308
IMG_001_2_4_4_int.jpg,8.799656
IMG_001_2_5_1_out.jpg,9.2363
IMG_001_2_5_2_int.jpg,9.902292
IMG_001_2_5_3_out.jpg,9.29934
IMG_001_2_5_4_int.jpg,9.130988
IMG_001_2_6_1_out.jpg,9.254704
IMG_001_2_6_2_int.jpg,8.84184
IMG_001_2_6_3_out.jpg,9.976344
IMG_001_2_6_4_int.jpg,9.19256
IMG_001_2_7_1_int.jpg,9.618652
IMG_001_2_7_2_out.jpg,9.459136
IMG_001_2_7_3_int.jpg,9.2685
IMG_001_2_7_4_int.jpg,9.3261
IMG_001_3_1_1_out.jpg,9.0166
IMG_001_3_1_2_int.jpg,10.03022
IMG_001_3_1_3_out.jpg,9.065868
IMG_001_3_1_4_int.jpg,9.182492
IMG_001_3_2_1_out.jpg,8.935536
IMG_001_3_2_2_int.jpg,8.887228
IMG_001_3_2_3_out.jpg,10.217656
IMG_001_3_2_4_int.jpg,9.225576
IMG_001_3_3_1_int.jpg,9.545592
IMG_001_3_3_2_out.jpg,9.021496
IMG_001_3_3_3_int.jpg,9.52526
IMG_001_3_3_4_out.jpg,8.85996
IMG_001_3_4_1_out.jpg,8.402992
IMG_001_3_4_2_int.jpg,8.65794
IMG_001_3_4_3_out.jpg,10.086488
IMG_001_3_4_4_int.jpg,9.433468
IMG_001_3_5_1_int.jpg,9.902968
IMG_001_3_5_2_out.jpg,9.124828
IMG_001_3_5_3_int.jpg,9.293788
IMG_001_3_5_4_out.jpg,9.252264
IMG_001_3_6_1_int.jpg,8.701468
IMG_001_3_6_2_out.jpg,9.312292
IMG_001_3_6_3_int.jpg,9.078564
IMG_001_3_6_4_out.jpg,8.770708
IMG_001_3_7_1_int.jpg,9.880896
IMG_001_3_7_2_out.jpg,8.988696
IMG_001_3_7_3_int.jpg,9.123516
IMG_001_3_7_4_out.jpg,8.932288
IMG_001_4_1_1_int.jpg,9.808128
IMG_001_4_1_2_out.jpg,8.851712
IMG_001_4_1_3_int.jpg,9.74226
IMG_001_4_1_4_out.jpg,9.369372
IMG_001_4_2_1_out.jpg,9.190876
IMG_001_4_2_2_int.jpg,8.893412
IMG_001_4_2_3_out.jpg,9.277984
IMG_001_4_2_4_int.jpg,9.838804
IMG_001_4_3_1_int.jpg,8.630476
IMG_001_4_3_2_out.jpg,9.92074
IMG_001_4_3_3_int.jpg,9.547684
IMG_001_4_3_4_out.jpg,9.581224
IMG_001_4_4_1_int.jpg,0.0
IMG_001_4_4_2_out.jpg,9.616996
IMG_001_4_4_3_int.jpg,9.955436
IMG_001_4_4_4_out.jpg,9.546192
IMG_001_4_5_1_out.jpg,9.650052
IMG_001_4_5_2_int.jpg,8.896632
IMG_001_4_5_3_out.jpg,9.000904
IMG_001_4_5_4_int.jpg,9.577464
IMG_001_4_6_1_out.jpg,9.671004
IMG_001_4_6_2_int.jpg,9.19768
IMG_001_4_6_3_out.jpg,9.32234
IMG_001_4_6_4_int.jpg,9.548896
IMG_001_4_7_1_int.jpg,8.394212
IMG_001_4_7_2_out.jpg,9.806876
IMG_001_4_7_3_int.jpg,9.278452
IMG_001_4_7_4_out.jpg,9.343296
IMG_001_5_1_1_out.jpg,8.892828
IMG_001_5_1_2_int.jpg,10.194248
IMG_001_5_1_3_out.jpg,9.341632
IMG_001_5_1_4_int.jpg,9.540356
IMG_001_5_2_1_out.jpg,8.315968
IMG_001_5_2_2_int.jpg,8.986124
IMG_001_5_2_3_out.jpg,10.1522
IMG_001_5_2_4_int.jpg,9.123452
IMG_001_5_3_1_out.jpg,9.318296
