piece,_similarity
IMG_001_1_1_1_int.jpg,9.870048
IMG_001_1_1_2_int.jpg,11.739984
IMG_001_1_1_3_out.jpg,10.14814
IMG_001_1_1_4_int.jpg,9.447152
IMG_001_1_2_1_out.jpg,10.42444
IMG_001_1_2_2_int.jpg,9.130616
IMG_001_1_2_3_out.jpg,9.731408
IMG_001_1_2_4_int.jpg,9.742208
IMG_001_1_3_1_out.jpg,9.5078
IMG_001_1_3_2_int.jpg,11.02866
IMG_001_1_3_3_out.jpg,9.29278
IMG_001_1_3_4_int.jpg,9.12142
IMG_001_1_4_2_int.jpg,10.403612
IMG_001_1_4_3_out.jpg,9.375168
IMG_001_1_4_4_int.jpg,9.669832
IMG_001_1_5_1_out.jpg,10.897872
IMG_001_1_5_2_int.jpg,10.428296
IMG_001_1_5_3_out.jpg,9.820244
IMG_001_1_5_4_int.jpg,9.902264
IMG_001_1_6_1_int.jpg,10.31592
IMG_001_1_6_2_out.jpg,8.988224
IMG_001_1_6_3_int.jpg,9.569408
IMG_001_1_6_4_out.jpg,9.777864
IMG_001_1_7_1_int.jpg,9.554028
IMG_001_1_7_2_out.jpg,9.996024
IMG_001_1_7_3_int.jpg,8.887452
IMG_001_1_7_4_out.jpg,9.461344
IMG_001_2_1_1_out.jpg,9.613352
IMG_001_2_1_2_int.jpg,10.770048
IMG_001_2_1_3_out.jpg,9.618484
IMG_001_2_1_4_int.jpg,9.684656
IMG_001_2_2_1_out.jpg,10.802616
IMG_001_2_2_2_int.jpg,9.633184
IMG_001_2_2_3_out.jpg,10.181708
IMG_001_2_2_4_int.jpg,9.76808
IMG_001_2_3_1_int.jpg,9.516076
IMG_001_2_3_2_out.jpg,9.710856
IMG_001_2_3_3_int.jpg,11.266064
IMG_001_2_3_4_out.jpg,9.77662
IMG_001_2_4_1_out.jpg,10.292756
IMG_001_2_4_2_int.jpg,9.211256
IMG_001_2_4_3_out.jpg,10.211816
IMG_001_2_4_4_int.jpg,9.820724
IMG_001_2_5_1_out.jpg,9.810504
IMG_001_2_5_2_int.jpg,10.67252
IMG_001_2_5_3_out.jpg,9.385592
IMG_001_2_5_4_int.jpg,9.728952
IMG_001_2_6_1_out.jpg,10.05726
IMG_001_2_6_2_int.jpg,9.771148
IMG_001_2_6_3_out.jpg,10.714956
IMG_001_2_6_4_int.jpg,10.166876
IMG_001_2_7_1_int.jpg,10.67728
IMG_001_2_7_2_out.jpg,10.034596
IMG_001_2_7_3_int.jpg,9.955744
IMG_001_2_7_4_int.jpg,10.139936
IMG_001_3_1_1_out.jpg,9.451044
IMG_001_3_1_2_int.jpg,10.62036
IMG_001_3_1_3_out.jpg,9.739416
IMG_001_3_1_4_int.jpg,10.084672
IMG_001_3_2_1_out.jpg,10.256036
IMG_001_3_2_2_int.jpg,9.87344
IMG_001_3_2_3_out.jpg,10.775004
IMG_001_3_2_4_int.jpg,10.303708
IMG_001_3_3_1_int.jpg,10.635156
IMG_001_3_3_2_out.jpg,9.615876
IMG_001_3_3_3_int.jpg,10.253288
IMG_001_3_3_4_out.jpg,9.944428
IMG_001_3_4_1_out.jpg,9.397124
IMG_001_3_4_2_int.jpg,9.705824
IMG_001_3_4_3_out.jpg,10.422652
IMG_001_3_4_4_int.jpg,10.498272
IMG_001_3_5_1_int.jpg,10.703924
IMG_001_3_5_2_out.jpg,10.150728
IMG_001_3_5_3_int.jpg,9.820048
IMG_001_3_5_4_out.jpg,9.881068
IMG_001_3_6_1_int.jpg,9.654352
IMG_001_3_6_2_out.jpg,10.387776
IMG_001_3_6_3_int.jpg,8.755968
IMG_001_3_6_4_out.jpg,9.878224
IMG_001_3_7_1_int.jpg,10.495796
IMG_001_3_7_2_out.jpg,10.05834
IMG_001_3_7_3_int.jpg,9.884536
IMG_001_3_7_4_out.jpg,9.770804
IMG_001_4_1_1_int.jpg,10.520516
IMG_001_4_1_2_out.jpg,9.353764
IMG_001_4_1_3_int.jpg,0.0
IMG_001_4_1_4_out.jpg,9.941736
IMG_001_4_2_1_out.jpg,10.066768
IMG_001_4_2_2_int.jpg,10.08836
IMG_001_4_2_3_out.jpg,10.109092
IMG_001_4_2_4_int.jpg,10.519016
IMG_001_4_3_1_int.jpg,9.980952
IMG_001_4_3_2_out.jpg,10.682784
IMG_001_4_3_3_int.jpg,10.417448
IMG_001_4_3_4_out.jpg,9.873004
IMG_001_4_4_1_int.jpg,9.74226
IMG_001_4_4_2_out.jpg,10.766672
IMG_001_4_4_3_int.jpg,10.592632
IMG_001_4_4_4_out.jpg,10.471396
IMG_001_4_5_1_out.jpg,10.301376
IMG_001_4_5_2_int.jpg,10.003268
IMG_001_4_5_3_out.jpg,10.240436
IMG_001_4_5_4_int.jpg,10.546284
IMG_001_4_6_1_out.jpg,10.629232
IMG_001_4_6_2_int.jpg,10.183708
