piece,_similarity
IMG_001_1_1_1_int.jpg,9.15622
IMG_001_1_1_2_int.jpg,10.37302
IMG_001_1_1_3_out.jpg,9.301712
IMG_001_1_1_4_int.jpg,8.818756
IMG_001_1_2_1_out.jpg,9.710212
IMG_001_1_2_2_int.jpg,9.244508
IMG_001_1_2_3_out.jpg,9.570484
IMG_001_1_2_4_int.jpg,9.043996
IMG_001_1_3_1_out.jpg,8.815612
IMG_001_1_3_2_int.jpg,10.039048
IMG_001_1_3_3_out.jpg,9.184784
IMG_001_1_3_4_int.jpg,8.904896
IMG_001_1_4_2_int.jpg,9.322496
IMG_001_1_4_3_out.jpg,8.79378
IMG_001_1_4_4_int.jpg,9.275228
IMG_001_1_5_1_out.jpg,9.684132
IMG_001_1_5_2_int.jpg,9.27366
IMG_001_1_5_3_out.jpg,9.511288
IMG_001_1_5_4_int.jpg,8.8063
IMG_001_1_6_1_int.jpg,8.807676
IMG_001_1_6_2_out.jpg,8.82698
IMG_001_1_6_3_int.jpg,9.641084
IMG_001_1_6_4_out.jpg,8.770308
IMG_001_1_7_1_int.jpg,8.517456
IMG_001_1_7_2_out.jpg,8.90866
IMG_001_1_7_3_int.jpg,8.625376
IMG_001_1_7_4_out.jpg,9.114092
IMG_001_2_1_1_out.jpg,8.803716
IMG_001_2_1_2_int.jpg,9.538388
IMG_001_2_1_3_out.jpg,9.142784
IMG_001_2_1_4_int.jpg,9.457276
IMG_001_2_2_1_out.jpg,9.9377
IMG_001_2_2_2_int.jpg,9.148324
IMG_001_2_2_3_out.jpg,9.4502
IMG_001_2_2_4_int.jpg,8.839164
IMG_001_2_3_1_int.jpg,9.153624
IMG_001_2_3_2_out.jpg,8.812844
IMG_001_2_3_3_int.jpg,10.183628
IMG_001_2_3_4_out.jpg,9.462248
IMG_001_2_4_1_out.jpg,9.446528
IMG_001_2_4_2_int.jpg,9.09838
IMG_001_2_4_3_out.jpg,9.682284
IMG_001_2_4_4_int.jpg,8.675824
IMG_001_2_5_1_out.jpg,8.892828
IMG_001_2_5_2_int.jpg,9.839236
IMG_001_2_5_3_out.jpg,9.256868
IMG_001_2_5_4_int.jpg,9.468228
IMG_001_2_6_1_out.jpg,9.23504
IMG_001_2_6_2_int.jpg,8.599216
IMG_001_2_6_3_out.jpg,8.930624
IMG_001_2_6_4_int.jpg,9.024144
IMG_001_2_7_1_int.jpg,9.406188
IMG_001_2_7_2_out.jpg,9.287248
IMG_001_2_7_3_int.jpg,9.556628
IMG_001_2_7_4_int.jpg,9.254684
IMG_001_3_1_1_out.jpg,8.162744
IMG_001_3_1_2_int.jpg,9.620804
