piece,_similarity
IMG_001_1_1_1_int.jpg,9.361868
IMG_001_1_1_2_int.jpg,10.86534
IMG_001_1_1_3_out.jpg,9.443848
IMG_001_1_1_4_int.jpg,9.058036
IMG_001_1_2_1_out.jpg,10.040492
IMG_001_1_2_2_int.jpg,9.41546
IMG_001_1_2_3_out.jpg,9.7737
IMG_001_1_2_4_int.jpg,9.436124
IMG_001_1_3_1_out.jpg,9.102964
IMG_001_1_3_2_int.jpg,10.371752
IMG_001_1_3_3_out.jpg,9.455072
IMG_001_1_3_4_int.jpg,9.15596
IMG_001_1_4_2_int.jpg,9.640688
IMG_001_1_4_3_out.jpg,8.9617
IMG_001_1_4_4_int.jpg,9.389852
IMG_001_1_5_1_out.jpg,10.210756
IMG_001_1_5_2_int.jpg,9.4641
IMG_001_1_5_3_out.jpg,9.356104
IMG_001_1_5_4_int.jpg,9.162084
IMG_001_1_6_1_int.jpg,9.451332
IMG_001_1_6_2_out.jpg,9.124812
IMG_001_1_6_3_int.jpg,9.685444
IMG_001_1_6_4_out.jpg,9.230356
IMG_001_1_7_1_int.jpg,8.97424
IMG_001_1_7_2_out.jpg,9.48978
IMG_001_1_7_3_int.jpg,8.723088
IMG_001_1_7_4_out.jpg,9.04382
IMG_001_2_1_1_out.jpg,8.676484
IMG_001_2_1_2_int.jpg,9.958684
IMG_001_2_1_3_out.jpg,8.9696
IMG_001_2_1_4_int.jpg,9.408012
IMG_001_2_2_1_out.jpg,10.25634
IMG_001_2_2_2_int.jpg,9.091068
IMG_001_2_2_3_out.jpg,9.554088
IMG_001_2_2_4_int.jpg,9.331892
IMG_001_2_3_1_int.jpg,9.239864
IMG_001_2_3_2_out.jpg,9.06962
IMG_001_2_3_3_int.jpg,10.621948
IMG_001_2_3_4_out.jpg,9.728904
IMG_001_2_4_1_out.jpg,9.922968
IMG_001_2_4_2_int.jpg,9.321452
IMG_001_2_4_3_out.jpg,9.675124
IMG_001_2_4_4_int.jpg,9.052824
IMG_001_2_5_1_out.jpg,9.322508
IMG_001_2_5_2_int.jpg,10.124956
IMG_001_2_5_3_out.jpg,9.518476
IMG_001_2_5_4_int.jpg,9.63082
IMG_001_2_6_1_out.jpg,9.219624
IMG_001_2_6_2_int.jpg,8.947032
IMG_001_2_6_3_out.jpg,9.490472
IMG_001_2_6_4_int.jpg,9.175488
IMG_001_2_7_1_int.jpg,9.729188
IMG_001_2_7_2_out.jpg,9.238528
IMG_001_2_7_3_int.jpg,9.61758
IMG_001_2_7_4_int.jpg,9.524412
IMG_001_3_1_1_out.jpg,8.564848
IMG_001_3_1_2_int.jpg,9.92274
IMG_001_3_1_3_out.jpg,9.118884
IMG_001_3_1_4_int.jpg,9.733124
IMG_001_3_2_1_out.jpg,9.349432
IMG_001_3_2_2_int.jpg,9.37646
IMG_001_3_2_3_out.jpg,9.983728
IMG_001_3_2_4_int.jpg,9.46216
IMG_001_3_3_1_int.jpg,9.765472
IMG_001_3_3_2_out.jpg,0.0
IMG_001_3_3_3_int.jpg,9.648468
IMG_001_3_3_4_out.jpg,9.33124
IMG_001_3_4_1_out.jpg,8.937016
IMG_001_3_4_2_int.jpg,9.054436
IMG_001_3_4_3_out.jpg,9.88976
IMG_001_3_4_4_int.jpg,9.555516
IMG_001_3_5_1_int.jpg,10.040696
IMG_001_3_5_2_out.jpg,9.18406
IMG_001_3_5_3_int.jpg,9.393084
IMG_001_3_5_4_out.jpg,9.12728
IMG_001_3_6_1_int.jpg,9.030988
IMG_001_3_6_2_out.jpg,9.8925
IMG_001_3_6_3_int.jpg,9.26366
IMG_001_3_6_4_out.jpg,9.18814
IMG_001_3_7_1_int.jpg,10.050632
IMG_001_3_7_2_out.jpg,9.024104
IMG_001_3_7_3_int.jpg,9.61918
IMG_001_3_7_4_out.jpg,9.08144
IMG_001_4_1_1_int.jpg,9.915416
IMG_001_4_1_2_out.jpg,9.123176
IMG_001_4_1_3_int.jpg,9.615876
IMG_001_4_1_4_out.jpg,9.108516
IMG_001_4_2_1_out.jpg,9.3401
IMG_001_4_2_2_int.jpg,9.552396
IMG_001_4_2_3_out.jpg,9.26804
IMG_001_4_2_4_int.jpg,10.1099
IMG_001_4_3_1_int.jpg,8.99482
IMG_001_4_3_2_out.jpg,9.627316
IMG_001_4_3_3_int.jpg,9.707236
IMG_001_4_3_4_out.jpg,9.232504
IMG_001_4_4_1_int.jpg,9.021496
IMG_001_4_4_2_out.jpg,9.87702
IMG_001_4_4_3_int.jpg,10.24986
IMG_001_4_4_4_out.jpg,9.862864
IMG_001_4_5_1_out.jpg,9.434716
IMG_001_4_5_2_int.jpg,9.035496
IMG_001_4_5_3_out.jpg,9.664488
IMG_001_4_5_4_int.jpg,9.9486
IMG_001_4_6_1_out.jpg,10.00118
IMG_001_4_6_2_int.jpg,9.559912
IMG_001_4_6_3_out.jpg,9.374468
IMG_001_4_6_4_int.jpg,9.7788
IMG_001_4_7_1_int.jpg,8.968652
IMG_001_4_7_2_out.jpg,9.930676
IMG_001_4_7_3_int.jpg,9.718852
IMG_001_4_7_4_out.jpg,8.943088
IMG_001_5_1_1_out.jpg,8.705052
IMG_001_5_1_2_int.jpg,10.39764
IMG_001_5_1_3_out.jpg,8.800664
IMG_001_5_1_4_int.jpg,9.636724
IMG_001_5_2_1_out.jpg,9.388568
IMG_001_5_2_2_int.jpg,8.939916
IMG_001_5_2_3_out.jpg,9.73248
IMG_001_5_2_4_int.jpg,9.62278
IMG_001_5_3_1_out.jpg,9.375744
IMG_001_5_3_2_int.jpg,9.805636
IMG_001_5_3_3_out.jpg,10.184816
IMG_001_5_3_4_int.jpg,9.62394
IMG_001_5_4_1_out.jpg,8.57234
IMG_001_5_4_2_int.jpg,9.72046
IMG_001_5_4_3_out.jpg,9.612596
IMG_001_5_4_4_int.jpg,9.937208
IMG_001_5_5_1_int.jpg,9.388408
IMG_001_5_5_2_out.jpg,9.54994
IMG_001_5_5_3_int.jpg,8.519492
IMG_001_5_5_4_out.jpg,9.384688
IMG_001_5_6_1_int.jpg,8.888512
IMG_001_5_6_2_out.jpg,9.415244
IMG_001_5_6_3_int.jpg,9.18294
IMG_001_5_6_4_out.jpg,9.032812
IMG_001_5_7_1_int.jpg,9.439516
IMG_001_5_7_2_out.jpg,8.457912
IMG_001_5_7_3_int.jpg,9.668928
IMG_001_5_7_4_int.jpg,9.483508
