piece,_similarity
IMG_001_1_1_1_int.jpg,9.80692
IMG_001_1_1_2_int.jpg,11.045824
IMG_001_1_1_3_out.jpg,9.987276
IMG_001_1_1_4_int.jpg,9.774008
IMG_001_1_2_1_out.jpg,10.341904
IMG_001_1_2_2_int.jpg,9.526464
IMG_001_1_2_3_out.jpg,10.091712
IMG_001_1_2_4_int.jpg,9.615576
IMG_001_1_3_1_out.jpg,9.341864
IMG_001_1_3_2_int.jpg,10.576924
IMG_001_1_3_3_out.jpg,9.8743
IMG_001_1_3_4_int.jpg,9.816012
IMG_001_1_4_2_int.jpg,9.709644
IMG_001_1_4_3_out.jpg,9.260768
IMG_001_1_4_4_int.jpg,10.236776
IMG_001_1_5_1_out.jpg,9.957384
IMG_001_1_5_2_int.jpg,10.187736
IMG_001_1_5_3_out.jpg,10.280868
IMG_001_1_5_4_int.jpg,9.20612
IMG_001_1_6_1_int.jpg,9.56244
IMG_001_1_6_2_out.jpg,9.603888
IMG_001_1_6_3_int.jpg,9.775272
IMG_001_1_6_4_out.jpg,9.097944
IMG_001_1_7_1_int.jpg,9.243044
IMG_001_1_7_2_out.jpg,9.579592
IMG_001_1_7_3_int.jpg,9.130476
IMG_001_1_7_4_out.jpg,9.64748
IMG_001_2_1_1_out.jpg,9.138144
IMG_001_2_1_2_int.jpg,9.972552
IMG_001_2_1_3_out.jpg,9.381732
IMG_001_2_1_4_int.jpg,10.266352
IMG_001_2_2_1_out.jpg,10.4426
IMG_001_2_2_2_int.jpg,9.68128
IMG_001_2_2_3_out.jpg,10.211764
IMG_001_2_2_4_int.jpg,9.5478
IMG_001_2_3_1_int.jpg,9.661004
IMG_001_2_3_2_out.jpg,8.657832
IMG_001_2_3_3_int.jpg,10.569488
IMG_001_2_3_4_out.jpg,9.999196
IMG_001_2_4_1_out.jpg,9.976644
IMG_001_2_4_2_int.jpg,9.537792
IMG_001_2_4_3_out.jpg,10.286168
IMG_001_2_4_4_int.jpg,9.448556
IMG_001_2_5_1_out.jpg,9.166992
IMG_001_2_5_2_int.jpg,10.127456
IMG_001_2_5_3_out.jpg,9.899976
IMG_001_2_5_4_int.jpg,10.33128
IMG_001_2_6_1_out.jpg,10.02766
IMG_001_2_6_2_int.jpg,9.39562
IMG_001_2_6_3_out.jpg,9.635484
IMG_001_2_6_4_int.jpg,9.679636
IMG_001_2_7_1_int.jpg,10.060192
IMG_001_2_7_2_out.jpg,9.74322
IMG_001_2_7_3_int.jpg,9.933696
IMG_001_2_7_4_int.jpg,9.963232
IMG_001_3_1_1_out.jpg,8.76694
IMG_001_3_1_2_int.jpg,9.684672
IMG_001_3_1_3_out.jpg,9.741248
IMG_001_3_1_4_int.jpg,10.575896
IMG_001_3_2_1_out.jpg,9.985316
IMG_001_3_2_2_int.jpg,9.677176
IMG_001_3_2_3_out.jpg,9.659084
IMG_001_3_2_4_int.jpg,9.643572
IMG_001_3_3_1_int.jpg,10.12102
IMG_001_3_3_2_out.jpg,9.415244
IMG_001_3_3_3_int.jpg,10.15352
IMG_001_3_3_4_out.jpg,9.845188
IMG_001_3_4_1_out.jpg,9.409028
IMG_001_3_4_2_int.jpg,9.36872
IMG_001_3_4_3_out.jpg,10.297508
IMG_001_3_4_4_int.jpg,9.983992
IMG_001_3_5_1_int.jpg,10.338476
IMG_001_3_5_2_out.jpg,9.6722
IMG_001_3_5_3_int.jpg,9.709352
IMG_001_3_5_4_out.jpg,9.584924
IMG_001_3_6_1_int.jpg,9.328896
IMG_001_3_6_2_out.jpg,9.976392
IMG_001_3_6_3_int.jpg,9.50672
IMG_001_3_6_4_out.jpg,9.819992
IMG_001_3_7_1_int.jpg,10.295444
IMG_001_3_7_2_out.jpg,9.735284
IMG_001_3_7_3_int.jpg,10.099904
IMG_001_3_7_4_out.jpg,9.226628
IMG_001_4_1_1_int.jpg,10.309532
IMG_001_4_1_2_out.jpg,9.488708
IMG_001_4_1_3_int.jpg,10.44032
IMG_001_4_1_4_out.jpg,9.063088
IMG_001_4_2_1_out.jpg,9.599376
IMG_001_4_2_2_int.jpg,10.289632
IMG_001_4_2_3_out.jpg,9.62822
IMG_001_4_2_4_int.jpg,10.441824
IMG_001_4_3_1_int.jpg,9.778184
IMG_001_4_3_2_out.jpg,9.409576
IMG_001_4_3_3_int.jpg,9.811664
IMG_001_4_3_4_out.jpg,10.189492
IMG_001_4_4_1_int.jpg,9.901324
IMG_001_4_4_2_out.jpg,10.146992
IMG_001_4_4_3_int.jpg,10.537304
IMG_001_4_4_4_out.jpg,10.106364
IMG_001_4_5_1_out.jpg,9.323216
IMG_001_4_5_2_int.jpg,9.923188
IMG_001_4_5_3_out.jpg,10.04922
IMG_001_4_5_4_int.jpg,10.028972
IMG_001_4_6_1_out.jpg,10.14068
IMG_001_4_6_2_int.jpg,10.350548
IMG_001_4_6_3_out.jpg,10.222952
IMG_001_4_6_4_int.jpg,9.866596
IMG_001_4_7_1_int.jpg,9.60184
IMG_001_4_7_2_out.jpg,9.735432
IMG_001_4_7_3_int.jpg,10.023144
IMG_001_4_7_4_out.jpg,9.99834
IMG_001_5_1_1_out.jpg,8.7102
IMG_001_5_1_2_int.jpg,10.657756
IMG_001_5_1_3_out.jpg,8.95438
IMG_001_5_1_4_int.jpg,9.815096
IMG_001_5_2_1_out.jpg,10.083364
IMG_001_5_2_2_int.jpg,9.652784
IMG_001_5_2_3_out.jpg,9.914852
IMG_001_5_2_4_int.jpg,10.045488
IMG_001_5_3_1_out.jpg,9.957628
IMG_001_5_3_2_int.jpg,10.040304
IMG_001_5_3_3_out.jpg,10.377548
IMG_001_5_3_4_int.jpg,10.3194
IMG_001_5_4_1_out.jpg,9.239912
IMG_001_5_4_2_int.jpg,9.63512
IMG_001_5_4_3_out.jpg,9.600672
IMG_001_5_4_4_int.jpg,10.54266
IMG_001_5_5_1_int.jpg,9.829332
IMG_001_5_5_2_out.jpg,9.833872
IMG_001_5_5_3_int.jpg,9.422456
IMG_001_5_5_4_out.jpg,9.54586
IMG_001_5_6_1_int.jpg,9.369372
IMG_001_5_6_2_out.jpg,0.0
IMG_001_5_6_3_int.jpg,9.339616
IMG_001_5_6_4_out.jpg,9.716024
IMG_001_5_7_1_int.jpg,10.147328
IMG_001_5_7_2_out.jpg,8.9321
IMG_001_5_7_3_int.jpg,10.202196
IMG_001_5_7_4_int.jpg,9.954504
