piece,_similarity
IMG_001_1_1_1_int.jpg,9.509356
IMG_001_1_1_2_int.jpg,11.031468
IMG_001_1_1_3_out.jpg,0.0
IMG_001_1_1_4_int.jpg,9.328884
IMG_001_1_2_1_out.jpg,10.15658
IMG_001_1_2_2_int.jpg,9.258604
IMG_001_1_2_3_out.jpg,9.779164
IMG_001_1_2_4_int.jpg,9.418644
IMG_001_1_3_1_out.jpg,8.900332
IMG_001_1_3_2_int.jpg,10.488032
IMG_001_1_3_3_out.jpg,9.154104
IMG_001_1_3_4_int.jpg,9.572136
IMG_001_1_4_2_int.jpg,10.167672
IMG_001_1_4_3_out.jpg,8.8319
IMG_001_1_4_4_int.jpg,9.630476
IMG_001_1_5_1_out.jpg,10.525516
IMG_001_1_5_2_int.jpg,9.373932
IMG_001_1_5_3_out.jpg,9.834584
IMG_001_1_5_4_int.jpg,8.764716
IMG_001_1_6_1_int.jpg,9.717492
IMG_001_1_6_2_out.jpg,9.197188
IMG_001_1_6_3_int.jpg,9.519948
IMG_001_1_6_4_out.jpg,9.021796
IMG_001_1_7_1_int.jpg,8.908624
IMG_001_1_7_2_out.jpg,9.59742
IMG_001_1_7_3_int.jpg,9.121088
IMG_001_1_7_4_out.jpg,9.255156
IMG_001_2_1_1_out.jpg,8.8175
IMG_001_2_1_2_int.jpg,10.470324
IMG_001_2_1_3_out.jpg,9.119064
IMG_001_2_1_4_int.jpg,9.725876
IMG_001_2_2_1_out.jpg,10.4165
IMG_001_2_2_2_int.jpg,9.47074
IMG_001_2_2_3_out.jpg,9.646344
IMG_001_2_2_4_int.jpg,9.365548
IMG_001_2_3_1_int.jpg,9.573048
IMG_001_2_3_2_out.jpg,9.171676
IMG_001_2_3_3_int.jpg,10.657644
IMG_001_2_3_4_out.jpg,9.385448
IMG_001_2_4_1_out.jpg,9.895888
IMG_001_2_4_2_int.jpg,8.994988
IMG_001_2_4_3_out.jpg,10.007532
IMG_001_2_4_4_int.jpg,9.309288
IMG_001_2_5_1_out.jpg,9.187308
IMG_001_2_5_2_int.jpg,10.447212
IMG_001_2_5_3_out.jpg,9.3659
IMG_001_2_5_4_int.jpg,9.794588
IMG_001_2_6_1_out.jpg,9.392968
IMG_001_2_6_2_int.jpg,9.125912
IMG_001_2_6_3_out.jpg,10.15396
IMG_001_2_6_4_int.jpg,9.600208
IMG_001_2_7_1_int.jpg,9.973356
IMG_001_2_7_2_out.jpg,9.136176
IMG_001_2_7_3_int.jpg,10.148828
IMG_001_2_7_4_int.jpg,9.612756
IMG_001_3_1_1_out.jpg,8.876936
IMG_001_3_1_2_int.jpg,10.329164
IMG_001_3_1_3_out.jpg,8.692436
IMG_001_3_1_4_int.jpg,10.07722
IMG_001_3_2_1_out.jpg,9.318752
IMG_001_3_2_2_int.jpg,8.996212
IMG_001_3_2_3_out.jpg,10.097128
IMG_001_3_2_4_int.jpg,9.65188
IMG_001_3_3_1_int.jpg,9.81168
IMG_001_3_3_2_out.jpg,9.443848
IMG_001_3_3_3_int.jpg,9.455484
IMG_001_3_3_4_out.jpg,9.030808
IMG_001_3_4_1_out.jpg,8.822488
IMG_001_3_4_2_int.jpg,8.888756
IMG_001_3_4_3_out.jpg,10.189192
IMG_001_3_4_4_int.jpg,9.493684
IMG_001_3_5_1_int.jpg,10.3512
IMG_001_3_5_2_out.jpg,8.993836
IMG_001_3_5_3_int.jpg,9.198716
IMG_001_3_5_4_out.jpg,9.20508
IMG_001_3_6_1_int.jpg,9.179452
IMG_001_3_6_2_out.jpg,10.132836
IMG_001_3_6_3_int.jpg,8.833756
IMG_001_3_6_4_out.jpg,9.215508
IMG_001_3_7_1_int.jpg,10.181984
IMG_001_3_7_2_out.jpg,9.49308
IMG_001_3_7_3_int.jpg,9.956276
IMG_001_3_7_4_out.jpg,9.081752
IMG_001_4_1_1_int.jpg,10.115464
IMG_001_4_1_2_out.jpg,9.052984
IMG_001_4_1_3_int.jpg,10.14814
IMG_001_4_1_4_out.jpg,9.014556
IMG_001_4_2_1_out.jpg,9.577772
