piece,_similarity
IMG_001_1_1_1_int.jpg,9.134956
IMG_001_1_1_2_int.jpg,11.015396
IMG_001_1_1_3_out.jpg,9.154104
IMG_001_1_1_4_int.jpg,9.32114
IMG_001_1_2_1_out.jpg,9.677492
IMG_001_1_2_2_int.jpg,8.101452
IMG_001_1_2_3_out.jpg,9.081764
IMG_001_1_2_4_int.jpg,9.0599
IMG_001_1_3_1_out.jpg,8.542724
IMG_001_1_3_2_int.jpg,10.19872
IMG_001_1_3_3_out.jpg,0.0
IMG_001_1_3_4_int.jpg,8.917712
IMG_001_1_4_2_int.jpg,9.908688
IMG_001_1_4_3_out.jpg,8.363732
IMG_001_1_4_4_int.jpg,9.310924
IMG_001_1_5_1_out.jpg,10.29058
IMG_001_1_5_2_int.jpg,9.748564
IMG_001_1_5_3_out.jpg,9.30296
IMG_001_1_5_4_int.jpg,8.800868
IMG_001_1_6_1_int.jpg,9.682684
IMG_001_1_6_2_out.jpg,8.447908
IMG_001_1_6_3_int.jpg,9.03718
IMG_001_1_6_4_out.jpg,8.623948
IMG_001_1_7_1_int.jpg,8.698144
IMG_001_1_7_2_out.jpg,9.214764
IMG_001_1_7_3_int.jpg,8.494528
IMG_001_1_7_4_out.jpg,9.305228
IMG_001_2_1_1_out.jpg,8.87518
IMG_001_2_1_2_int.jpg,10.183348
IMG_001_2_1_3_out.jpg,8.743664
IMG_001_2_1_4_int.jpg,9.109556
IMG_001_2_2_1_out.jpg,10.02486
IMG_001_2_2_2_int.jpg,8.519916
IMG_001_2_2_3_out.jpg,9.579408
IMG_001_2_2_4_int.jpg,9.002404
IMG_001_2_3_1_int.jpg,9.104144
IMG_001_2_3_2_out.jpg,8.846076
IMG_001_2_3_3_int.jpg,10.633508
IMG_001_2_3_4_out.jpg,9.03828
IMG_001_2_4_1_out.jpg,9.504784
IMG_001_2_4_2_int.jpg,7.769372
IMG_001_2_4_3_out.jpg,9.464876
IMG_001_2_4_4_int.jpg,9.103288
IMG_001_2_5_1_out.jpg,8.974732
IMG_001_2_5_2_int.jpg,10.047788
IMG_001_2_5_3_out.jpg,8.463596
IMG_001_2_5_4_int.jpg,9.042956
IMG_001_2_6_1_out.jpg,9.474784
IMG_001_2_6_2_int.jpg,8.997488
IMG_001_2_6_3_out.jpg,10.1622
IMG_001_2_6_4_int.jpg,9.409368
IMG_001_2_7_1_int.jpg,10.164684
IMG_001_2_7_2_out.jpg,9.085152
IMG_001_2_7_3_int.jpg,9.787188
IMG_001_2_7_4_int.jpg,9.219924
IMG_001_3_1_1_out.jpg,8.924368
IMG_001_3_1_2_int.jpg,10.083676
IMG_001_3_1_3_out.jpg,8.708324
IMG_001_3_1_4_int.jpg,9.606644
IMG_001_3_2_1_out.jpg,9.649776
IMG_001_3_2_2_int.jpg,8.947292
IMG_001_3_2_3_out.jpg,10.050856
